"year","state_po","district","totalvotes","DEMOCRAT","OTHER","REPUBLICAN","Cycle.Year","Level","Seats","Institution","Institution.Note","Party.Control","Governor","Governor.Role","Upper.House","Upper.House.Role","Lower.House","Lower.House.Role","Court.Action","Passed","Start.Date","End.Date","Plan.Status","Drawn.by","Party.drawing","SHPsource","GeoJSON","ZIP","PDF","Election.Cutoff","Inactive","redistricting_methods","changed","legislature","partisan","independent_commission","court","mid_term","dem_margin"
2018,"NJ",11,323574,183684,3568,136322,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,14.6371463714637
2018,"NJ",12,252375,173334,0,79041,2010,"Congress",12,"Politician commission","","Split","R","No role","24 D, 16 R","No role","48 D, 30 R","No role","","2011-12-23","2011-12-23","2021-12-31","Active","Politician commission","Split","http://njredistrictingcommission.org/documents/shapefiles/NJCD_2011_SHAPE_FILE.zip","nj_2010_congress_2011-12-23_2021-12-31.json","nj_2010_congress_2011-12-23_2021-12-31.zip","nj_2010_congress_2011-12-23_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,1,0,0,1,37.3622585438336
2018,"NM",1,249162,147336,11319,90507,2010,"Congress",3,"Legislature","","Split","R","","27 D, 15 R","","37 D, 33 R","","Court drew map (not legislature)","2011-12-29","2011-12-29","2021-12-31","Active","State court","n/a","https://www.nmlegis.gov/Sessions/11Redistricting/187963/CD_187963_2_shapefile.zip","nm_2010_congress_2011-12-29_2021-12-31.json","nm_2010_congress_2011-12-29_2021-12-31.zip","nm_2010_congress_2011-12-29_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,22.8080525922894
2018,"NM",2,199256,101489,0,97767,2010,"Congress",3,"Legislature","","Split","R","","27 D, 15 R","","37 D, 33 R","","Court drew map (not legislature)","2011-12-29","2011-12-29","2021-12-31","Active","State court","n/a","https://www.nmlegis.gov/Sessions/11Redistricting/187963/CD_187963_2_shapefile.zip","nm_2010_congress_2011-12-29_2021-12-31.json","nm_2010_congress_2011-12-29_2021-12-31.zip","nm_2010_congress_2011-12-29_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,1.86794876942225
2018,"NM",3,244893,155201,13265,76427,2010,"Congress",3,"Legislature","","Split","R","","27 D, 15 R","","37 D, 33 R","","Court drew map (not legislature)","2011-12-29","2011-12-29","2021-12-31","Active","State court","n/a","https://www.nmlegis.gov/Sessions/11Redistricting/187963/CD_187963_2_shapefile.zip","nm_2010_congress_2011-12-29_2021-12-31.json","nm_2010_congress_2011-12-29_2021-12-31.zip","nm_2010_congress_2011-12-29_2021-12-31.pdf","2018-11-01",FALSE,1,0,0,0,0,1,1,32.1667013757029
2018,"NV",1,152201,100707,4516,46978,2010,"Congress",4,"Legislature","","Split","R","","11 D, 10 R","","26 D, 16 R","","Court drew map (not legislature)","2011-10-27","2011-10-27","2021-12-31","Active","State court","n/a","https://www.leg.state.nv.us/downloads/research/2011Districts/Congressional.shp.zip","nv_2010_congress_2011-10-27_2021-12-31.json","nv_2010_congress_2011-10-27_2021-12-31.zip","nv_2010_congress_2011-10-27_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,35.3013449320307
2018,"NV",2,287537,120102,0,167435,2010,"Congress",4,"Legislature","","Split","R","","11 D, 10 R","","26 D, 16 R","","Court drew map (not legislature)","2011-10-27","2011-10-27","2021-12-31","Active","State court","n/a","https://www.leg.state.nv.us/downloads/research/2011Districts/Congressional.shp.zip","nv_2010_congress_2011-10-27_2021-12-31.json","nv_2010_congress_2011-10-27_2021-12-31.zip","nv_2010_congress_2011-10-27_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,-16.4615336461047
2018,"NV",3,286168,148501,15101,122566,2010,"Congress",4,"Legislature","","Split","R","","11 D, 10 R","","26 D, 16 R","","Court drew map (not legislature)","2011-10-27","2011-10-27","2021-12-31","Active","State court","n/a","https://www.leg.state.nv.us/downloads/research/2011Districts/Congressional.shp.zip","nv_2010_congress_2011-10-27_2021-12-31.json","nv_2010_congress_2011-10-27_2021-12-31.zip","nv_2010_congress_2011-10-27_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,9.06285818120824
2018,"NV",4,234868,121962,10158,102748,2010,"Congress",4,"Legislature","","Split","R","","11 D, 10 R","","26 D, 16 R","","Court drew map (not legislature)","2011-10-27","2011-10-27","2021-12-31","Active","State court","n/a","https://www.leg.state.nv.us/downloads/research/2011Districts/Congressional.shp.zip","nv_2010_congress_2011-10-27_2021-12-31.json","nv_2010_congress_2011-10-27_2021-12-31.zip","nv_2010_congress_2011-10-27_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,8.18076536607797
2018,"NY",1,270053,124213,24278,121562,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,0.981659155795344
2018,"NY",2,241217,108803,19849,112565,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,-1.55959157107501
2018,"NY",3,267062,149937,18409,98716,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,19.1794414780089
2018,"NY",4,260206,156728,13172,90306,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,25.5266980776769
2018,"NY",5,161471,160500,971,0,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,99.3986536282057
2018,"NY",6,123421,104293,19128,0,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,84.5018270796704
2018,"NY",7,157302,134125,23177,0,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,85.2659216030311
2018,"NY",8,191567,170850,20717,0,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,89.1855068983698
2018,"NY",9,203423,167269,17452,18702,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,73.0335311149673
2018,"NY",10,210958,162131,15135,33692,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,60.8836830079921
2018,"NY",11,192173,96850,14883,80440,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,8.53918084226192
2018,"NY",12,251877,205858,15573,30446,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,69.6419284015611
2018,"NY",13,190688,171341,9812,9535,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,84.8537925826481
2018,"NY",14,141204,110318,11684,19202,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,64.527917056174
2018,"NY",15,129751,122007,3178,4566,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,90.5125972054165
2018,"NY",16,183356,172815,10541,0,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,94.2510744126181
2018,"NY",17,193841,159923,33918,0,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,82.5021538271057
2018,"NY",18,251690,126368,28977,96345,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,11.9285629146967
2018,"NY",19,287986,135582,40100,112304,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,8.08303181404652
2018,"NY",20,266014,161330,15626,89058,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,27.1684948912463
2018,"NY",21,235267,93394,25440,116433,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,-9.79270360909095
2018,"NY",22,251212,116001,25086,110125,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,2.33906023597599
2018,"NY",23,240374,100914,24738,114722,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,-5.74438167189463
2018,"NY",24,260477,115902,31037,113538,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,0.907565735170476
2018,"NY",25,270120,147979,30799,91342,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,20.967347845402
2018,"NY",26,230663,156968,12207,61488,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,41.393721576499
2018,"NY",27,285300,128167,42627,114506,2010,"Congress",27,"Advisory commission","","Split","D","","30 D, 32 R","","100 D, 48 R","","Court drew map (not legislature)","2012-03-19","2012-03-19","2021-12-31","Active","Federal court","n/a","https://www.latfor.state.ny.us/maps/2012c/2012_Congress_shapefile.zip","ny_2010_congress_2012-03-19_2021-12-31.json","ny_2010_congress_2012-03-19_2021-12-31.zip","ny_2010_congress_2012-03-19_2021-12-31.pdf","2018-11-01",FALSE,2,1,0,0,0,1,1,4.78829302488608
2018,"OH",1,300871,141118,5344,154409,2010,"Congress",16,"Advisory commission","","Republican","R","","10 D, 23 R","","40 D, 59 R","","Rejected challenge to leg. map","2011-12-15","2011-12-15","2021-12-31","Active","Legislature","Republican","https://www.sos.state.oh.us/globalassets/publications/maps/shape.zip","oh_2010_congress_2011-12-15_2021-12-31.json","oh_2010_congress_2011-12-15_2021-12-31.zip","oh_2010_congress_2011-12-15_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-4.41750783558402
2018,"OH",2,289661,119333,3614,166714,2010,"Congress",16,"Advisory commission","","Republican","R","","10 D, 23 R","","40 D, 59 R","","Rejected challenge to leg. map","2011-12-15","2011-12-15","2021-12-31","Active","Legislature","Republican","https://www.sos.state.oh.us/globalassets/publications/maps/shape.zip","oh_2010_congress_2011-12-15_2021-12-31.json","oh_2010_congress_2011-12-15_2021-12-31.zip","oh_2010_congress_2011-12-15_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,-16.3573970952251
2018,"OH",3,246677,181575,62,65040,2010,"Congress",16,"Advisory commission","","Republican","R","","10 D, 23 R","","40 D, 59 R","","Rejected challenge to leg. map","2011-12-15","2011-12-15","2021-12-31","Active","Legislature","Republican","https://www.sos.state.oh.us/globalassets/publications/maps/shape.zip","oh_2010_congress_2011-12-15_2021-12-31.json","oh_2010_congress_2011-12-15_2021-12-31.zip","oh_2010_congress_2011-12-15_2021-12-31.pdf","2018-11-01",FALSE,1,0,1,1,0,0,1,47.2419398646813
